V1	V2	V3	V4	V5	V6
chr07	1200000	1300000	0	46362	Het
chr07	1200000	1300000	0	49849	Hom1
chr07	1200000	1300000	0	11870	Hom2
chr07	1300000	1400000	0	0	Het
chr07	1300000	1400000	0	0	Hom1
chr07	1300000	1400000	0	0	Hom2
chr07	1400000	1500000	2	4126	Het
chr07	1400000	1500000	3	4610	Hom1
chr07	1400000	1500000	0	1001	Hom2
chr07	1500000	1600000	0	0	Het
chr07	1500000	1600000	0	0	Hom1
chr07	1500000	1600000	0	0	Hom2
chr07	1600000	1700000	0	0	Het
chr07	1600000	1700000	0	0	Hom1
chr07	1600000	1700000	0	0	Hom2
chr07	1700000	1800000	0	33070	Het
chr07	1700000	1800000	0	34543	Hom1
chr07	1700000	1800000	0	8450	Hom2
chr07	1800000	1900000	0	133247	Het
chr07	1800000	1900000	0	142292	Hom1
chr07	1800000	1900000	0	33713	Hom2
chr07	1900000	2000000	5	108045	Het
chr07	1900000	2000000	4	116282	Hom1
chr07	1900000	2000000	0	27370	Hom2
chr07	2000000	2100000	24	39169	Het
chr07	2000000	2100000	18	41894	Hom1
chr07	2000000	2100000	3	9744	Hom2
chr07	2100000	2200000	40	97171	Het
chr07	2100000	2200000	46	104003	Hom1
chr07	2100000	2200000	6	24629	Hom2
chr07	2200000	2300000	19	95348	Het
chr07	2200000	2300000	23	98170	Hom1
chr07	2200000	2300000	5	24367	Hom2
chr07	2300000	2400000	0	85707	Het
chr07	2300000	2400000	0	88068	Hom1
chr07	2300000	2400000	0	21072	Hom2
chr07	2400000	2500000	72	226484	Het
chr07	2400000	2500000	77	244520	Hom1
chr07	2400000	2500000	18	56826	Hom2
chr07	2500000	2600000	0	196520	Het
chr07	2500000	2600000	0	210943	Hom1
chr07	2500000	2600000	0	49268	Hom2
chr07	2600000	2700000	9	71484	Het
chr07	2600000	2700000	9	76769	Hom1
chr07	2600000	2700000	2	18747	Hom2
chr07	2700000	2800000	0	99641	Het
chr07	2700000	2800000	0	105840	Hom1
chr07	2700000	2800000	0	24954	Hom2
chr07	2800000	2900000	35	215126	Het
chr07	2800000	2900000	49	230610	Hom1
chr07	2800000	2900000	6	53231	Hom2
chr07	2900000	3000000	9	148318	Het
chr07	2900000	3000000	2	160103	Hom1
chr07	2900000	3000000	0	37244	Hom2
chr07	3000000	3100000	0	132638	Het
chr07	3000000	3100000	0	143054	Hom1
chr07	3000000	3100000	0	33065	Hom2
chr07	3100000	3200000	0	23437	Het
chr07	3100000	3200000	0	25691	Hom1
chr07	3100000	3200000	0	6109	Hom2
chr07	3200000	3300000	4	33735	Het
chr07	3200000	3300000	0	36459	Hom1
chr07	3200000	3300000	0	8448	Hom2
chr07	3300000	3400000	3	45254	Het
chr07	3300000	3400000	2	48630	Hom1
chr07	3300000	3400000	0	11363	Hom2
chr07	3400000	3500000	7	101566	Het
chr07	3400000	3500000	8	108971	Hom1
chr07	3400000	3500000	0	25365	Hom2
chr07	3500000	3600000	8	39118	Het
chr07	3500000	3600000	6	42222	Hom1
chr07	3500000	3600000	0	9785	Hom2
chr07	3600000	3700000	0	42884	Het
chr07	3600000	3700000	0	46457	Hom1
chr07	3600000	3700000	0	10728	Hom2
chr07	3700000	3800000	0	21428	Het
chr07	3700000	3800000	0	23177	Hom1
chr07	3700000	3800000	0	5355	Hom2
chr07	3800000	3900000	0	160186	Het
chr07	3800000	3900000	0	172457	Hom1
chr07	3800000	3900000	0	39543	Hom2
chr07	3900000	4000000	8	299235	Het
chr07	3900000	4000000	6	322868	Hom1
chr07	3900000	4000000	2	75173	Hom2
chr07	4000000	4100000	23	197953	Het
chr07	4000000	4100000	30	213130	Hom1
chr07	4000000	4100000	6	49579	Hom2
chr07	4100000	4200000	0	23697	Het
chr07	4100000	4200000	0	25396	Hom1
chr07	4100000	4200000	0	5909	Hom2
chr07	4200000	4300000	11	185599	Het
chr07	4200000	4300000	6	200510	Hom1
chr07	4200000	4300000	2	46321	Hom2
chr07	4300000	4400000	0	169658	Het
chr07	4300000	4400000	0	183452	Hom1
chr07	4300000	4400000	0	42461	Hom2
chr07	4400000	4500000	0	23202	Het
chr07	4400000	4500000	0	25009	Hom1
chr07	4400000	4500000	0	5837	Hom2
chr07	4500000	4600000	0	50491	Het
chr07	4500000	4600000	0	52258	Hom1
chr07	4500000	4600000	0	12702	Hom2
chr07	4600000	4700000	0	22770	Het
chr07	4600000	4700000	0	23423	Hom1
chr07	4600000	4700000	0	4417	Hom2
chr07	4700000	4800000	40	6848	Het
chr07	4700000	4800000	47	7457	Hom1
chr07	4700000	4800000	11	1725	Hom2
chr07	4800000	4900000	0	3720	Het
chr07	4800000	4900000	0	4030	Hom1
chr07	4800000	4900000	0	930	Hom2
chr07	4900000	5000000	0	86056	Het
chr07	4900000	5000000	0	93006	Hom1
chr07	4900000	5000000	0	21502	Hom2
chr07	5000000	5100000	33	215673	Het
chr07	5000000	5100000	39	232451	Hom1
chr07	5000000	5100000	4	53513	Hom2
chr07	5100000	5200000	0	42144	Het
chr07	5100000	5200000	0	45344	Hom1
chr07	5100000	5200000	0	10538	Hom2
chr07	5200000	5300000	2	66178	Het
chr07	5200000	5300000	0	71564	Hom1
chr07	5200000	5300000	0	16417	Hom2
chr07	5300000	5400000	13	102231	Het
chr07	5300000	5400000	11	109397	Hom1
chr07	5300000	5400000	4	25447	Hom2
chr07	5400000	5500000	16	167981	Het
chr07	5400000	5500000	19	180372	Hom1
chr07	5400000	5500000	5	41573	Hom2
chr07	5500000	5600000	7	113734	Het
chr07	5500000	5600000	3	117694	Hom1
chr07	5500000	5600000	0	28070	Hom2
chr07	5600000	5700000	0	8685	Het
chr07	5600000	5700000	0	9386	Hom1
chr07	5600000	5700000	0	2172	Hom2
chr07	5700000	5800000	0	20253	Het
chr07	5700000	5800000	0	21679	Hom1
chr07	5700000	5800000	0	5059	Hom2
chr07	5800000	5900000	45	113451	Het
chr07	5800000	5900000	47	122927	Hom1
chr07	5800000	5900000	6	28304	Hom2
chr07	5900000	6000000	33	228983	Het
chr07	5900000	6000000	22	247106	Hom1
chr07	5900000	6000000	6	56957	Hom2
chr07	6000000	6100000	0	186289	Het
chr07	6000000	6100000	2	200847	Hom1
chr07	6000000	6100000	0	46481	Hom2
chr07	6100000	6200000	0	19544	Het
chr07	6100000	6200000	0	21172	Hom1
chr07	6100000	6200000	0	4890	Hom2
chr07	6200000	6300000	2	72848	Het
chr07	6200000	6300000	6	78265	Hom1
chr07	6200000	6300000	2	18051	Hom2
chr07	6300000	6400000	3	57450	Het
chr07	6300000	6400000	0	61633	Hom1
chr07	6300000	6400000	0	14468	Hom2
chr07	6400000	6500000	2	139468	Het
chr07	6400000	6500000	2	149148	Hom1
chr07	6400000	6500000	0	34546	Hom2
chr07	6500000	6600000	0	1588	Het
chr07	6500000	6600000	0	2101	Hom1
chr07	6500000	6600000	0	153	Hom2
chr07	6600000	6700000	0	0	Het
chr07	6600000	6700000	0	0	Hom1
chr07	6600000	6700000	0	0	Hom2
chr07	6700000	6800000	0	0	Het
chr07	6700000	6800000	0	0	Hom1
chr07	6700000	6800000	0	0	Hom2
chr07	6800000	6900000	0	30824	Het
chr07	6800000	6900000	0	33183	Hom1
chr07	6800000	6900000	0	7703	Hom2
chr07	6900000	7000000	0	53336	Het
chr07	6900000	7000000	0	56070	Hom1
chr07	6900000	7000000	0	13350	Hom2
chr07	7000000	7100000	2	143062	Het
chr07	7000000	7100000	5	150498	Hom1
chr07	7000000	7100000	0	35393	Hom2
chr07	7100000	7200000	0	52647	Het
chr07	7100000	7200000	0	57282	Hom1
chr07	7100000	7200000	0	13334	Hom2
chr07	7200000	7300000	48	76289	Het
chr07	7200000	7300000	54	80603	Hom1
chr07	7200000	7300000	12	19339	Hom2
chr07	7300000	7400000	119	170590	Het
chr07	7300000	7400000	129	183230	Hom1
chr07	7300000	7400000	28	41958	Hom2
chr07	7400000	7500000	5	50946	Het
chr07	7400000	7500000	12	54289	Hom1
chr07	7400000	7500000	3	12797	Hom2
chr07	7500000	7600000	5	6392	Het
chr07	7500000	7600000	0	6346	Hom1
chr07	7500000	7600000	0	1710	Hom2
chr07	7600000	7700000	0	0	Het
chr07	7600000	7700000	0	0	Hom1
chr07	7600000	7700000	0	0	Hom2
chr07	7700000	7800000	0	17681	Het
chr07	7700000	7800000	0	19024	Hom1
chr07	7700000	7800000	0	4422	Hom2
chr07	7800000	7900000	0	16594	Het
chr07	7800000	7900000	0	17969	Hom1
chr07	7800000	7900000	0	4142	Hom2
chr07	7900000	8000000	4	68767	Het
chr07	7900000	8000000	7	73714	Hom1
chr07	7900000	8000000	0	17928	Hom2
chr07	8000000	8100000	0	55403	Het
chr07	8000000	8100000	0	59756	Hom1
chr07	8000000	8100000	0	13881	Hom2
chr07	8100000	8200000	0	17420	Het
chr07	8100000	8200000	0	18832	Hom1
chr07	8100000	8200000	0	4355	Hom2
chr07	8200000	8300000	0	2587	Het
chr07	8200000	8300000	0	2773	Hom1
chr07	8200000	8300000	0	651	Hom2
chr07	8300000	8400000	11	147906	Het
chr07	8300000	8400000	7	160073	Hom1
chr07	8300000	8400000	6	37142	Hom2
chr07	8400000	8500000	0	37121	Het
chr07	8400000	8500000	2	39529	Hom1
chr07	8400000	8500000	0	9037	Hom2
chr07	8500000	8600000	0	31829	Het
chr07	8500000	8600000	0	34286	Hom1
chr07	8500000	8600000	0	7954	Hom2
chr07	8600000	8700000	0	33129	Het
chr07	8600000	8700000	0	35855	Hom1
chr07	8600000	8700000	0	8260	Hom2
chr07	8700000	8800000	0	0	Het
chr07	8700000	8800000	0	0	Hom1
chr07	8700000	8800000	0	0	Hom2
chr07	8800000	8900000	0	18442	Het
chr07	8800000	8900000	0	19970	Hom1
chr07	8800000	8900000	0	4611	Hom2
chr07	8900000	9000000	0	3363	Het
chr07	8900000	9000000	0	3597	Hom1
chr07	8900000	9000000	0	853	Hom2
chr07	9000000	9100000	2	8112	Het
chr07	9000000	9100000	0	8710	Hom1
chr07	9000000	9100000	2	2028	Hom2
chr07	9100000	9200000	0	9756	Het
chr07	9100000	9200000	0	10525	Hom1
chr07	9100000	9200000	0	2395	Hom2
chr07	9200000	9300000	5	142981	Het
chr07	9200000	9300000	2	154639	Hom1
chr07	9200000	9300000	3	35743	Hom2
chr07	9300000	9400000	3	8269	Het
chr07	9300000	9400000	4	8200	Hom1
chr07	9300000	9400000	0	2128	Hom2
chr07	9400000	9500000	0	0	Het
chr07	9400000	9500000	0	0	Hom1
chr07	9400000	9500000	0	0	Hom2
chr07	9500000	9600000	0	16226	Het
chr07	9500000	9600000	0	17280	Hom1
chr07	9500000	9600000	0	4140	Hom2
chr07	9600000	9700000	0	50180	Het
chr07	9600000	9700000	0	54127	Hom1
chr07	9600000	9700000	0	12587	Hom2
chr07	9700000	9800000	6	120943	Het
chr07	9700000	9800000	12	128671	Hom1
chr07	9700000	9800000	0	30349	Hom2
chr07	9800000	9900000	82	184353	Het
chr07	9800000	9900000	68	197919	Hom1
chr07	9800000	9900000	23	45908	Hom2
chr07	9900000	10000000	5	157547	Het
chr07	9900000	10000000	5	170370	Hom1
chr07	9900000	10000000	0	39622	Hom2
chr07	10000000	10100000	94	37065	Het
chr07	10000000	10100000	101	39884	Hom1
chr07	10000000	10100000	24	9213	Hom2
chr07	10100000	10200000	21	233881	Het
chr07	10100000	10200000	22	250792	Hom1
chr07	10100000	10200000	2	58744	Hom2
chr07	10200000	10300000	15	20124	Het
chr07	10200000	10300000	15	21802	Hom1
chr07	10200000	10300000	0	5034	Hom2
chr07	10300000	10400000	0	22969	Het
chr07	10300000	10400000	0	22984	Hom1
chr07	10300000	10400000	0	5257	Hom2
chr07	10400000	10500000	6	40389	Het
chr07	10400000	10500000	2	45158	Hom1
chr07	10400000	10500000	0	10981	Hom2
chr07	10500000	10600000	0	2422	Het
chr07	10500000	10600000	0	2890	Hom1
chr07	10500000	10600000	0	623	Hom2
chr07	10600000	10700000	0	0	Het
chr07	10600000	10700000	0	0	Hom1
chr07	10600000	10700000	0	0	Hom2
chr07	10700000	10800000	0	34276	Het
chr07	10700000	10800000	0	36898	Hom1
chr07	10700000	10800000	0	8511	Hom2
chr07	10800000	10900000	0	48640	Het
chr07	10800000	10900000	0	50325	Hom1
chr07	10800000	10900000	0	12143	Hom2
chr07	10900000	11000000	0	3758	Het
chr07	10900000	11000000	0	3872	Hom1
chr07	10900000	11000000	0	941	Hom2
chr07	11000000	11100000	3	3730	Het
chr07	11000000	11100000	2	3852	Hom1
chr07	11000000	11100000	0	993	Hom2
chr07	11100000	11200000	0	34287	Het
chr07	11100000	11200000	0	38671	Hom1
chr07	11100000	11200000	0	7436	Hom2
chr07	11200000	11300000	0	3797	Het
chr07	11200000	11300000	0	4701	Hom1
chr07	11200000	11300000	0	1077	Hom2
chr07	11300000	11400000	4	15915	Het
chr07	11300000	11400000	5	16928	Hom1
chr07	11300000	11400000	0	4032	Hom2
chr07	11400000	11492702	3	6608	Het
chr07	11400000	11492702	0	6777	Hom1
chr07	11400000	11492702	0	1562	Hom2
chr08	0	100000	0	0	Het
chr08	0	100000	0	0	Hom1
chr08	0	100000	0	0	Hom2
chr08	100000	200000	0	0	Het
chr08	100000	200000	0	0	Hom1
chr08	100000	200000	0	0	Hom2
chr08	200000	300000	0	7527	Het
chr08	200000	300000	0	8148	Hom1
chr08	200000	300000	0	1882	Hom2
chr08	300000	400000	13	23503	Het
chr08	300000	400000	17	26040	Hom1
chr08	300000	400000	0	5948	Hom2
chr08	400000	500000	0	6022	Het
chr08	400000	500000	0	5930	Hom1
chr08	400000	500000	0	1505	Hom2
chr08	500000	600000	0	0	Het
chr08	500000	600000	0	0	Hom1
chr08	500000	600000	0	0	Hom2
chr08	600000	700000	0	92453	Het
chr08	600000	700000	0	97894	Hom1
chr08	600000	700000	0	22456	Hom2
chr08	700000	800000	2	4821	Het
chr08	700000	800000	0	4830	Hom1
chr08	700000	800000	0	1000	Hom2
chr08	800000	900000	2	20692	Het
chr08	800000	900000	2	26657	Hom1
chr08	800000	900000	0	4867	Hom2
chr08	900000	1000000	0	0	Het
chr08	900000	1000000	0	0	Hom1
chr08	900000	1000000	0	0	Hom2
chr08	1000000	1100000	0	0	Het
chr08	1000000	1100000	0	0	Hom1
chr08	1000000	1100000	0	0	Hom2
chr08	1100000	1200000	20	127957	Het
chr08	1100000	1200000	18	137843	Hom1
chr08	1100000	1200000	4	32582	Hom2
chr08	1200000	1300000	12	2755	Het
chr08	1200000	1300000	13	2868	Hom1
chr08	1200000	1300000	0	774	Hom2
chr08	1300000	1400000	0	0	Het
chr08	1300000	1400000	0	0	Hom1
chr08	1300000	1400000	0	0	Hom2
chr08	1400000	1500000	2	168605	Het
chr08	1400000	1500000	2	181338	Hom1
chr08	1400000	1500000	0	42692	Hom2
chr08	1500000	1600000	26	188659	Het
chr08	1500000	1600000	27	202646	Hom1
chr08	1500000	1600000	8	47325	Hom2
chr08	1600000	1700000	10	123870	Het
chr08	1600000	1700000	11	132797	Hom1
chr08	1600000	1700000	2	30793	Hom2
chr08	1700000	1800000	0	0	Het
chr08	1700000	1800000	0	0	Hom1
chr08	1700000	1800000	0	0	Hom2
chr08	1800000	1900000	0	18158	Het
chr08	1800000	1900000	0	18067	Hom1
chr08	1800000	1900000	0	4673	Hom2
chr08	1900000	2000000	0	0	Het
chr08	1900000	2000000	0	0	Hom1
chr08	1900000	2000000	0	0	Hom2
chr08	2000000	2100000	0	0	Het
chr08	2000000	2100000	0	0	Hom1
chr08	2000000	2100000	0	0	Hom2
chr08	2100000	2200000	0	13027	Het
chr08	2100000	2200000	0	14071	Hom1
chr08	2100000	2200000	0	3258	Hom2
chr08	2200000	2300000	0	20672	Het
chr08	2200000	2300000	0	22198	Hom1
chr08	2200000	2300000	0	5169	Hom2
chr08	2300000	2400000	10	290605	Het
chr08	2300000	2400000	4	313395	Hom1
chr08	2300000	2400000	0	72804	Hom2
chr08	2400000	2500000	29	144566	Het
chr08	2400000	2500000	32	158054	Hom1
chr08	2400000	2500000	11	37888	Hom2
chr08	2500000	2600000	3	67965	Het
chr08	2500000	2600000	4	73030	Hom1
chr08	2500000	2600000	2	16998	Hom2
chr08	2600000	2700000	0	93955	Het
chr08	2600000	2700000	0	101863	Hom1
chr08	2600000	2700000	0	23502	Hom2
chr08	2700000	2800000	0	56261	Het
chr08	2700000	2800000	0	59828	Hom1
chr08	2700000	2800000	0	14013	Hom2
chr08	2800000	2900000	0	0	Het
chr08	2800000	2900000	0	0	Hom1
chr08	2800000	2900000	0	0	Hom2
chr08	2900000	3000000	0	9576	Het
chr08	2900000	3000000	0	10876	Hom1
chr08	2900000	3000000	0	2591	Hom2
chr08	3000000	3100000	0	36806	Het
chr08	3000000	3100000	0	37543	Hom1
chr08	3000000	3100000	0	9427	Hom2
chr08	3100000	3200000	0	9486	Het
chr08	3100000	3200000	4	9421	Hom1
chr08	3100000	3200000	0	2512	Hom2
chr08	3200000	3300000	0	98493	Het
chr08	3200000	3300000	0	104851	Hom1
chr08	3200000	3300000	0	24607	Hom2
chr08	3300000	3400000	0	112022	Het
chr08	3300000	3400000	0	120675	Hom1
chr08	3300000	3400000	0	27977	Hom2
chr08	3400000	3500000	0	2182	Het
chr08	3400000	3500000	0	2322	Hom1
chr08	3400000	3500000	0	546	Hom2
chr08	3500000	3600000	0	30504	Het
chr08	3500000	3600000	0	31830	Hom1
chr08	3500000	3600000	0	7633	Hom2
chr08	3600000	3700000	7	4682	Het
chr08	3600000	3700000	7	4852	Hom1
chr08	3600000	3700000	2	1060	Hom2
chr08	3700000	3800000	4	187696	Het
chr08	3700000	3800000	9	199730	Hom1
chr08	3700000	3800000	0	47153	Hom2
chr08	3800000	3900000	9	62599	Het
chr08	3800000	3900000	13	68224	Hom1
chr08	3800000	3900000	3	16037	Hom2
chr08	3900000	4000000	0	108114	Het
chr08	3900000	4000000	0	116555	Hom1
chr08	3900000	4000000	0	27202	Hom2
chr08	4000000	4100000	2	119557	Het
chr08	4000000	4100000	0	129136	Hom1
chr08	4000000	4100000	0	29906	Hom2
chr08	4100000	4200000	0	0	Het
chr08	4100000	4200000	0	0	Hom1
chr08	4100000	4200000	0	0	Hom2
chr08	4200000	4300000	0	1024	Het
chr08	4200000	4300000	0	1825	Hom1
chr08	4200000	4300000	0	194	Hom2
chr08	4300000	4400000	0	50976	Het
chr08	4300000	4400000	0	53558	Hom1
chr08	4300000	4400000	0	12774	Hom2
chr08	4400000	4500000	2	170076	Het
chr08	4400000	4500000	0	182571	Hom1
chr08	4400000	4500000	0	42679	Hom2
chr08	4500000	4600000	0	18381	Het
chr08	4500000	4600000	0	19529	Hom1
chr08	4500000	4600000	0	4598	Hom2
chr08	4600000	4700000	0	0	Het
chr08	4600000	4700000	0	0	Hom1
chr08	4600000	4700000	0	0	Hom2
chr08	4700000	4800000	34	46852	Het
chr08	4700000	4800000	42	50483	Hom1
chr08	4700000	4800000	10	11712	Hom2
chr08	4800000	4900000	3	2076	Het
chr08	4800000	4900000	0	2115	Hom1
chr08	4800000	4900000	0	453	Hom2
chr08	4900000	5000000	14	76417	Het
chr08	4900000	5000000	9	82425	Hom1
chr08	4900000	5000000	3	19141	Hom2
chr08	5000000	5100000	0	99804	Het
chr08	5000000	5100000	0	107878	Hom1
chr08	5000000	5100000	0	24996	Hom2
chr08	5100000	5200000	5	127872	Het
chr08	5100000	5200000	8	137730	Hom1
chr08	5100000	5200000	0	32289	Hom2
chr08	5200000	5300000	2	294158	Het
chr08	5200000	5300000	8	317608	Hom1
chr08	5200000	5300000	0	73701	Hom2
chr08	5300000	5400000	0	106125	Het
chr08	5300000	5400000	0	114269	Hom1
chr08	5300000	5400000	0	26680	Hom2
chr08	5400000	5500000	0	22663	Het
chr08	5400000	5500000	0	23577	Hom1
chr08	5400000	5500000	0	5553	Hom2
chr08	5500000	5600000	0	21842	Het
chr08	5500000	5600000	0	23628	Hom1
chr08	5500000	5600000	0	5463	Hom2
chr08	5600000	5700000	23	17096	Het
chr08	5600000	5700000	26	18724	Hom1
chr08	5600000	5700000	4	4320	Hom2
chr08	5700000	5800000	19	11909	Het
chr08	5700000	5800000	14	12615	Hom1
chr08	5700000	5800000	6	3130	Hom2
chr08	5800000	5900000	0	5515	Het
chr08	5800000	5900000	0	5260	Hom1
chr08	5800000	5900000	0	1233	Hom2
chr08	5900000	6000000	0	11945	Het
chr08	5900000	6000000	0	12228	Hom1
chr08	5900000	6000000	0	2942	Hom2
chr08	6000000	6100000	4	25332	Het
chr08	6000000	6100000	3	27342	Hom1
chr08	6000000	6100000	0	6312	Hom2
chr08	6100000	6200000	0	197675	Het
chr08	6100000	6200000	0	212582	Hom1
chr08	6100000	6200000	0	49540	Hom2
chr08	6200000	6300000	3	47740	Het
chr08	6200000	6300000	2	51826	Hom1
chr08	6200000	6300000	0	11992	Hom2
chr08	6300000	6400000	4	161556	Het
chr08	6300000	6400000	5	172660	Hom1
chr08	6300000	6400000	0	40605	Hom2
chr08	6400000	6500000	2	178721	Het
chr08	6400000	6500000	4	192775	Hom1
chr08	6400000	6500000	0	44579	Hom2
chr08	6500000	6600000	5	168970	Het
chr08	6500000	6600000	4	182052	Hom1
chr08	6500000	6600000	0	42334	Hom2
chr08	6600000	6700000	31	340292	Het
chr08	6600000	6700000	34	367264	Hom1
chr08	6600000	6700000	8	85235	Hom2
chr08	6700000	6800000	19	248291	Het
chr08	6700000	6800000	17	266254	Hom1
chr08	6700000	6800000	4	62233	Hom2
chr08	6800000	6900000	0	0	Het
chr08	6800000	6900000	0	0	Hom1
chr08	6800000	6900000	0	0	Hom2
chr08	6900000	7000000	12	102122	Het
chr08	6900000	7000000	19	110265	Hom1
chr08	6900000	7000000	8	25569	Hom2
chr08	7000000	7100000	4	135736	Het
chr08	7000000	7100000	2	144927	Hom1
chr08	7000000	7100000	0	34225	Hom2
chr08	7100000	7200000	6	181011	Het
chr08	7100000	7200000	2	194837	Hom1
chr08	7100000	7200000	0	45271	Hom2
chr08	7200000	7300000	4	163784	Het
chr08	7200000	7300000	7	175330	Hom1
chr08	7200000	7300000	2	40663	Hom2
chr08	7300000	7400000	10	242216	Het
chr08	7300000	7400000	13	261112	Hom1
chr08	7300000	7400000	0	60854	Hom2
chr08	7400000	7500000	30	239146	Het
chr08	7400000	7500000	30	257847	Hom1
chr08	7400000	7500000	6	60013	Hom2
chr08	7500000	7600000	0	74382	Het
chr08	7500000	7600000	4	80849	Hom1
chr08	7500000	7600000	0	18827	Hom2
chr08	7600000	7700000	0	181315	Het
chr08	7600000	7700000	10	195587	Hom1
chr08	7600000	7700000	0	43933	Hom2
chr08	7700000	7800000	0	35724	Het
chr08	7700000	7800000	0	38579	Hom1
chr08	7700000	7800000	0	8931	Hom2
chr08	7800000	7900000	0	122996	Het
chr08	7800000	7900000	0	131457	Hom1
chr08	7800000	7900000	0	30716	Hom2
chr08	7900000	8000000	0	59548	Het
chr08	7900000	8000000	0	64206	Hom1
chr08	7900000	8000000	0	14927	Hom2
chr08	8000000	8100000	2	95873	Het
chr08	8000000	8100000	0	103000	Hom1
chr08	8000000	8100000	2	23960	Hom2
chr08	8100000	8200000	0	87963	Het
chr08	8100000	8200000	0	94715	Hom1
chr08	8100000	8200000	0	21985	Hom2
chr08	8200000	8300000	0	141328	Het
chr08	8200000	8300000	0	152679	Hom1
chr08	8200000	8300000	0	35356	Hom2
chr08	8300000	8400000	3	53746	Het
chr08	8300000	8400000	0	58167	Hom1
chr08	8300000	8400000	0	13430	Hom2
chr08	8400000	8500000	0	9046	Het
chr08	8400000	8500000	0	9807	Hom1
chr08	8400000	8500000	0	2265	Hom2
chr08	8500000	8600000	0	5490	Het
chr08	8500000	8600000	0	6006	Hom1
chr08	8500000	8600000	0	1171	Hom2
chr08	8600000	8700000	25	32054	Het
chr08	8600000	8700000	25	41657	Hom1
chr08	8600000	8700000	3	9007	Hom2
chr08	8700000	8800000	0	45186	Het
chr08	8700000	8800000	2	48602	Hom1
chr08	8700000	8800000	0	11335	Hom2
chr08	8800000	8900000	20	245886	Het
chr08	8800000	8900000	28	264265	Hom1
chr08	8800000	8900000	6	62078	Hom2
chr08	8900000	9000000	2	93097	Het
chr08	8900000	9000000	0	99852	Hom1
chr08	8900000	9000000	0	23369	Hom2
chr08	9000000	9100000	0	131357	Het
chr08	9000000	9100000	0	141651	Hom1
chr08	9000000	9100000	0	32873	Hom2
chr08	9100000	9200000	20	26544	Het
chr08	9100000	9200000	18	28811	Hom1
chr08	9100000	9200000	6	6680	Hom2
chr08	9200000	9300000	0	0	Het
chr08	9200000	9300000	0	0	Hom1
chr08	9200000	9300000	0	0	Hom2
chr08	9300000	9400000	22	12366	Het
chr08	9300000	9400000	23	11938	Hom1
chr08	9300000	9400000	6	3227	Hom2
chr08	9400000	9500000	2	17578	Het
chr08	9400000	9500000	5	18219	Hom1
chr08	9400000	9500000	0	4196	Hom2
chr08	9500000	9600000	4	6301	Het
chr08	9500000	9600000	2	6819	Hom1
chr08	9500000	9600000	0	1575	Hom2
chr08	9600000	9700000	0	228212	Het
chr08	9600000	9700000	0	244619	Hom1
chr08	9600000	9700000	0	57535	Hom2
chr08	9700000	9800000	24	77985	Het
chr08	9700000	9800000	28	84138	Hom1
chr08	9700000	9800000	8	19550	Hom2
chr08	9800000	9900000	0	62671	Het
chr08	9800000	9900000	0	67257	Hom1
chr08	9800000	9900000	0	15691	Hom2
chr08	9900000	10000000	2	98835	Het
chr08	9900000	10000000	0	107012	Hom1
chr08	9900000	10000000	0	24785	Hom2
chr08	10000000	10100000	48	76644	Het
chr08	10000000	10100000	54	82624	Hom1
chr08	10000000	10100000	12	19131	Hom2
chr08	10100000	10200000	30	83516	Het
chr08	10100000	10200000	31	90854	Hom1
chr08	10100000	10200000	6	20821	Hom2
chr08	10200000	10300000	0	105581	Het
chr08	10200000	10300000	2	112865	Hom1
chr08	10200000	10300000	0	26952	Hom2
chr08	10300000	10400000	25	181929	Het
chr08	10300000	10400000	20	196004	Hom1
chr08	10300000	10400000	4	45412	Hom2
chr08	10400000	10500000	4	58690	Het
chr08	10400000	10500000	0	63105	Hom1
chr08	10400000	10500000	0	14686	Hom2
chr08	10500000	10600000	11	140154	Het
chr08	10500000	10600000	11	150224	Hom1
chr08	10500000	10600000	2	35028	Hom2
chr08	10600000	10700000	0	26420	Het
chr08	10600000	10700000	0	28659	Hom1
chr08	10600000	10700000	0	6633	Hom2
chr08	10700000	10800000	5	9476	Het
chr08	10700000	10800000	9	10119	Hom1
chr08	10700000	10800000	0	2369	Hom2
chr08	10800000	10900000	14	179993	Het
chr08	10800000	10900000	19	193167	Hom1
chr08	10800000	10900000	5	44977	Hom2
chr08	10900000	11000000	11	116052	Het
chr08	10900000	11000000	13	122033	Hom1
chr08	10900000	11000000	4	28724	Hom2
chr08	11000000	11100000	0	149665	Het
chr08	11000000	11100000	0	160560	Hom1
chr08	11000000	11100000	0	37466	Hom2
chr08	11100000	11200000	29	172711	Het
chr08	11100000	11200000	43	184873	Hom1
chr08	11100000	11200000	9	43176	Hom2
chr08	11200000	11300000	26	166136	Het
chr08	11200000	11300000	31	178255	Hom1
chr08	11200000	11300000	6	41801	Hom2
chr08	11300000	11400000	25	102420	Het
chr08	11300000	11400000	35	109762	Hom1
chr08	11300000	11400000	11	25191	Hom2
chr08	11400000	11500000	0	20468	Het
chr08	11400000	11500000	0	22056	Hom1
chr08	11400000	11500000	0	5147	Hom2
chr08	11500000	11600000	0	33072	Het
chr08	11500000	11600000	0	35823	Hom1
chr08	11500000	11600000	0	8286	Hom2
chr08	11600000	11700000	0	54396	Het
chr08	11600000	11700000	0	59336	Hom1
chr08	11600000	11700000	0	13574	Hom2
chr08	11700000	11800000	0	112352	Het
chr08	11700000	11800000	0	121464	Hom1
