V1	V2	V3	V4	V5	V6
chr08	5800000	5900000	0	12008	Mediterranian
chr08	5900000	6000000	0	10568	African
chr08	5900000	6000000	0	27115	Mediterranian
chr08	6000000	6100000	0	25184	African
chr08	6000000	6100000	7	58986	Mediterranian
chr08	6100000	6200000	0	193903	African
chr08	6100000	6200000	0	459797	Mediterranian
chr08	6200000	6300000	5	46447	African
chr08	6200000	6300000	7	111558	Mediterranian
chr08	6300000	6400000	4	156799	African
chr08	6300000	6400000	9	374821	Mediterranian
chr08	6400000	6500000	3	174376	African
chr08	6400000	6500000	9	416075	Mediterranian
chr08	6500000	6600000	3	167391	African
chr08	6500000	6600000	9	393356	Mediterranian
chr08	6600000	6700000	28	337150	African
chr08	6600000	6700000	76	792791	Mediterranian
chr08	6700000	6800000	19	242891	African
chr08	6700000	6800000	44	576778	Mediterranian
chr08	6800000	6900000	0	0	African
chr08	6800000	6900000	0	0	Mediterranian
chr08	6900000	7000000	11	100148	African
chr08	6900000	7000000	44	237956	Mediterranian
chr08	7000000	7100000	0	132270	African
chr08	7000000	7100000	10	314888	Mediterranian
chr08	7100000	7200000	6	179064	African
chr08	7100000	7200000	15	421119	Mediterranian
chr08	7200000	7300000	0	157825	African
chr08	7200000	7300000	13	379777	Mediterranian
chr08	7300000	7400000	8	239181	African
chr08	7300000	7400000	26	564182	Mediterranian
chr08	7400000	7500000	30	236273	African
chr08	7400000	7500000	77	557006	Mediterranian
chr08	7500000	7600000	0	73912	African
chr08	7500000	7600000	11	174058	Mediterranian
chr08	7600000	7700000	3	176974	African
chr08	7600000	7700000	12	420835	Mediterranian
chr08	7700000	7800000	0	35423	African
chr08	7700000	7800000	0	83234	Mediterranian
chr08	7800000	7900000	0	119903	African
chr08	7800000	7900000	0	285169	Mediterranian
chr08	7900000	8000000	0	59199	African
chr08	7900000	8000000	0	138681	Mediterranian
chr08	8000000	8100000	0	95086	African
chr08	8000000	8100000	5	222833	Mediterranian
chr08	8100000	8200000	0	87645	African
chr08	8100000	8200000	0	204663	Mediterranian
chr08	8200000	8300000	2	139825	African
chr08	8200000	8300000	0	329363	Mediterranian
chr08	8300000	8400000	0	53447	African
chr08	8300000	8400000	4	125343	Mediterranian
chr08	8400000	8500000	0	9045	African
chr08	8400000	8500000	2	21118	Mediterranian
chr08	8500000	8600000	0	5301	African
chr08	8500000	8600000	0	12667	Mediterranian
chr08	8600000	8700000	18	37329	African
chr08	8600000	8700000	53	82718	Mediterranian
chr08	8700000	8800000	3	45088	African
chr08	8700000	8800000	2	105123	Mediterranian
chr08	8800000	8900000	20	242506	African
chr08	8800000	8900000	56	572229	Mediterranian
chr08	8900000	9000000	0	91367	African
chr08	8900000	9000000	5	216318	Mediterranian
chr08	9000000	9100000	0	129798	African
chr08	9000000	9100000	0	305881	Mediterranian
chr08	9100000	9200000	11	26046	African
chr08	9100000	9200000	45	62035	Mediterranian
chr08	9200000	9300000	0	0	African
chr08	9200000	9300000	0	0	Mediterranian
chr08	9300000	9400000	24	10032	African
chr08	9300000	9400000	52	27531	Mediterranian
chr08	9400000	9500000	0	15456	African
chr08	9400000	9500000	7	39993	Mediterranian
chr08	9500000	9600000	2	6304	African
chr08	9500000	9600000	6	14695	Mediterranian
chr08	9600000	9700000	0	223373	African
chr08	9600000	9700000	3	530366	Mediterranian
chr08	9700000	9800000	21	77423	African
chr08	9700000	9800000	64	181673	Mediterranian
chr08	9800000	9900000	0	60442	African
chr08	9800000	9900000	3	145619	Mediterranian
chr08	9900000	10000000	0	98522	African
chr08	9900000	10000000	2	230632	Mediterranian
chr08	10000000	10100000	44	75769	African
chr08	10000000	10100000	114	178399	Mediterranian
chr08	10100000	10200000	33	81963	African
chr08	10100000	10200000	68	195191	Mediterranian
chr08	10200000	10300000	2	104493	African
chr08	10200000	10300000	6	245398	Mediterranian
chr08	10300000	10400000	20	179414	African
chr08	10300000	10400000	51	423345	Mediterranian
chr08	10400000	10500000	3	59035	African
chr08	10400000	10500000	7	136481	Mediterranian
chr08	10500000	10600000	8	136409	African
chr08	10500000	10600000	24	325406	Mediterranian
chr08	10600000	10700000	0	26125	African
chr08	10600000	10700000	0	61712	Mediterranian
chr08	10700000	10800000	6	9200	African
chr08	10700000	10800000	15	21964	Mediterranian
chr08	10800000	10900000	12	175550	African
chr08	10800000	10900000	44	418137	Mediterranian
chr08	10900000	11000000	7	106354	African
chr08	10900000	11000000	33	266809	Mediterranian
chr08	11000000	11100000	0	145780	African
chr08	11000000	11100000	0	347691	Mediterranian
chr08	11100000	11200000	43	165019	African
chr08	11100000	11200000	83	400760	Mediterranian
chr08	11200000	11300000	17	161904	African
chr08	11200000	11300000	69	386192	Mediterranian
chr08	11300000	11400000	25	99774	African
chr08	11300000	11400000	73	237373	Mediterranian
chr08	11400000	11500000	0	20439	African
chr08	11400000	11500000	0	47671	Mediterranian
chr08	11500000	11600000	0	32854	African
chr08	11500000	11600000	0	77181	Mediterranian
chr08	11600000	11700000	0	53280	African
chr08	11600000	11700000	0	127306	Mediterranian
chr08	11700000	11800000	0	110026	African
chr08	11700000	11800000	2	261890	Mediterranian
chr08	11800000	11900000	2	9710	African
chr08	11800000	11900000	3	22652	Mediterranian
chr08	11900000	12000000	0	0	African
chr08	11900000	12000000	0	0	Mediterranian
chr08	12000000	12100000	0	52305	African
chr08	12000000	12100000	0	123696	Mediterranian
chr08	12100000	12200000	2	98223	African
chr08	12100000	12200000	15	231578	Mediterranian
chr08	12200000	12300000	31	94650	African
chr08	12200000	12300000	82	225009	Mediterranian
chr08	12300000	12400000	0	41232	African
chr08	12300000	12400000	0	96681	Mediterranian
chr08	12400000	12500000	2	10378	African
chr08	12400000	12500000	22	24163	Mediterranian
chr08	12500000	12600000	0	1680	African
chr08	12500000	12600000	0	3920	Mediterranian
chr08	12600000	12700000	0	66471	African
chr08	12600000	12700000	0	155843	Mediterranian
chr08	12700000	12800000	4	112075	African
chr08	12700000	12800000	37	264602	Mediterranian
chr08	12800000	12900000	86	97998	African
chr08	12800000	12900000	269	234097	Mediterranian
chr08	12900000	13000000	0	0	African
chr08	12900000	13000000	0	0	Mediterranian
chr08	13000000	13100000	0	0	African
chr08	13000000	13100000	0	0	Mediterranian
chr08	13100000	13200000	0	0	African
chr08	13100000	13200000	0	0	Mediterranian
chr08	13200000	13300000	0	10560	African
chr08	13200000	13300000	0	24657	Mediterranian
chr08	13300000	13367733	12	67027	African
chr08	13300000	13367733	30	153466	Mediterranian
chr09	0	100000	0	0	African
chr09	0	100000	0	0	Mediterranian
chr09	100000	200000	0	0	African
chr09	100000	200000	0	0	Mediterranian
chr09	200000	300000	0	7261	African
chr09	200000	300000	0	18258	Mediterranian
chr09	300000	400000	0	24309	African
chr09	300000	400000	0	60664	Mediterranian
chr09	400000	500000	39	83810	African
chr09	400000	500000	132	196161	Mediterranian
chr09	500000	600000	12	2755	African
chr09	500000	600000	39	5450	Mediterranian
chr09	600000	700000	0	15036	African
chr09	600000	700000	0	35077	Mediterranian
chr09	700000	800000	0	13636	African
chr09	700000	800000	0	31882	Mediterranian
chr09	800000	900000	45	131306	African
chr09	800000	900000	118	312122	Mediterranian
chr09	900000	1000000	53	35881	African
chr09	900000	1000000	158	84765	Mediterranian
chr09	1000000	1100000	24	50875	African
chr09	1000000	1100000	56	119401	Mediterranian
chr09	1100000	1200000	9	27412	African
chr09	1100000	1200000	26	64585	Mediterranian
chr09	1200000	1300000	22	110598	African
chr09	1200000	1300000	66	268073	Mediterranian
chr09	1300000	1400000	87	141661	African
chr09	1300000	1400000	199	334797	Mediterranian
chr09	1400000	1500000	0	91985	African
chr09	1400000	1500000	9	214405	Mediterranian
chr09	1500000	1600000	30	98092	African
chr09	1500000	1600000	101	232918	Mediterranian
chr09	1600000	1700000	135	96295	African
chr09	1600000	1700000	368	235222	Mediterranian
chr09	1700000	1800000	20	78326	African
chr09	1700000	1800000	50	191172	Mediterranian
chr09	1800000	1900000	43	103889	African
chr09	1800000	1900000	141	250556	Mediterranian
chr09	1900000	2000000	0	230446	African
chr09	1900000	2000000	16	543435	Mediterranian
chr09	2000000	2100000	22	27565	African
chr09	2000000	2100000	61	65694	Mediterranian
chr09	2100000	2200000	0	0	African
chr09	2100000	2200000	0	0	Mediterranian
chr09	2200000	2300000	0	53902	African
chr09	2200000	2300000	0	129431	Mediterranian
chr09	2300000	2400000	0	72115	African
chr09	2300000	2400000	0	169035	Mediterranian
chr09	2400000	2500000	2	89551	African
chr09	2400000	2500000	26	211089	Mediterranian
chr09	2500000	2600000	17	117225	African
chr09	2500000	2600000	42	274707	Mediterranian
chr09	2600000	2700000	6	15463	African
chr09	2600000	2700000	37	37810	Mediterranian
chr09	2700000	2800000	0	397	African
chr09	2700000	2800000	0	1348	Mediterranian
chr09	2800000	2900000	0	13309	African
chr09	2800000	2900000	0	32435	Mediterranian
chr09	2900000	3000000	0	0	African
chr09	2900000	3000000	0	0	Mediterranian
chr09	3000000	3100000	3	19742	African
chr09	3000000	3100000	0	46928	Mediterranian
chr09	3100000	3200000	41	145455	African
chr09	3100000	3200000	141	333102	Mediterranian
chr09	3200000	3300000	5	98197	African
chr09	3200000	3300000	16	230661	Mediterranian
chr09	3300000	3400000	2	271983	African
chr09	3300000	3400000	10	648659	Mediterranian
chr09	3400000	3500000	8	41195	African
chr09	3400000	3500000	37	96323	Mediterranian
chr09	3500000	3600000	0	41692	African
chr09	3500000	3600000	0	97601	Mediterranian
chr09	3600000	3700000	6	157662	African
chr09	3600000	3700000	22	368367	Mediterranian
chr09	3700000	3800000	9	172943	African
chr09	3700000	3800000	39	405461	Mediterranian
chr09	3800000	3900000	23	241179	African
chr09	3800000	3900000	72	564713	Mediterranian
chr09	3900000	4000000	0	171227	African
chr09	3900000	4000000	0	402500	Mediterranian
chr09	4000000	4100000	0	0	African
chr09	4000000	4100000	0	0	Mediterranian
chr09	4100000	4200000	5	10325	African
chr09	4100000	4200000	0	24041	Mediterranian
chr09	4200000	4300000	7	159232	African
chr09	4200000	4300000	10	374091	Mediterranian
chr09	4300000	4400000	0	17230	African
chr09	4300000	4400000	0	40779	Mediterranian
chr09	4400000	4500000	0	103546	African
chr09	4400000	4500000	18	254506	Mediterranian
chr09	4500000	4600000	5	116364	African
chr09	4500000	4600000	21	272494	Mediterranian
chr09	4600000	4700000	15	58103	African
chr09	4600000	4700000	64	138180	Mediterranian
chr09	4700000	4800000	6	33438	African
chr09	4700000	4800000	16	79964	Mediterranian
chr09	4800000	4900000	13	201363	African
chr09	4800000	4900000	44	474296	Mediterranian
chr09	4900000	5000000	10	78235	African
chr09	4900000	5000000	41	188237	Mediterranian
chr09	5000000	5100000	15	227785	African
chr09	5000000	5100000	55	534096	Mediterranian
chr09	5100000	5200000	0	110402	African
chr09	5100000	5200000	0	256576	Mediterranian
chr09	5200000	5300000	0	1092	African
chr09	5200000	5300000	0	5248	Mediterranian
chr09	5300000	5400000	0	0	African
chr09	5300000	5400000	0	0	Mediterranian
chr09	5400000	5500000	0	15077	African
chr09	5400000	5500000	0	35201	Mediterranian
chr09	5500000	5600000	0	225987	African
chr09	5500000	5600000	33	530208	Mediterranian
chr09	5600000	5700000	20	150450	African
chr09	5600000	5700000	70	356228	Mediterranian
chr09	5700000	5800000	46	128012	African
chr09	5700000	5800000	98	301746	Mediterranian
chr09	5800000	5900000	8	122980	African
chr09	5800000	5900000	43	288206	Mediterranian
chr09	5900000	6000000	0	254533	African
chr09	5900000	6000000	15	595611	Mediterranian
chr09	6000000	6100000	9	313115	African
chr09	6000000	6100000	2	732836	Mediterranian
chr09	6100000	6200000	23	689836	African
chr09	6100000	6200000	70	1611789	Mediterranian
chr09	6200000	6300000	2	252350	African
chr09	6200000	6300000	19	593938	Mediterranian
chr09	6300000	6400000	3	226652	African
chr09	6300000	6400000	12	532512	Mediterranian
chr09	6400000	6500000	5	258795	African
chr09	6400000	6500000	9	610120	Mediterranian
chr09	6500000	6600000	51	273727	African
chr09	6500000	6600000	125	648081	Mediterranian
chr09	6600000	6700000	5	135638	African
chr09	6600000	6700000	11	319478	Mediterranian
chr09	6700000	6800000	50	173282	African
chr09	6700000	6800000	132	406017	Mediterranian
chr09	6800000	6900000	0	188223	African
chr09	6800000	6900000	0	442055	Mediterranian
chr09	6900000	7000000	0	34265	African
chr09	6900000	7000000	3	79948	Mediterranian
chr09	7000000	7100000	23	141248	African
chr09	7000000	7100000	60	330610	Mediterranian
chr09	7100000	7200000	0	120707	African
chr09	7100000	7200000	10	282382	Mediterranian
chr09	7200000	7300000	0	124742	African
chr09	7200000	7300000	0	291955	Mediterranian
chr09	7300000	7400000	18	87234	African
chr09	7300000	7400000	43	203936	Mediterranian
chr09	7400000	7500000	0	182621	African
chr09	7400000	7500000	10	426931	Mediterranian
chr09	7500000	7600000	8	77237	African
chr09	7500000	7600000	22	181105	Mediterranian
chr09	7600000	7700000	0	8430	African
chr09	7600000	7700000	0	19707	Mediterranian
chr09	7700000	7800000	0	11778	African
chr09	7700000	7800000	3	27706	Mediterranian
chr09	7800000	7900000	24	21798	African
chr09	7800000	7900000	56	50731	Mediterranian
chr09	7900000	8000000	3	130442	African
chr09	7900000	8000000	11	306489	Mediterranian
chr09	8000000	8100000	17	21364	African
chr09	8000000	8100000	49	50425	Mediterranian
chr09	8100000	8200000	6	87622	African
chr09	8100000	8200000	16	205273	Mediterranian
chr09	8200000	8300000	2	74480	African
chr09	8200000	8300000	11	180310	Mediterranian
chr09	8300000	8400000	0	19670	African
chr09	8300000	8400000	5	45968	Mediterranian
chr09	8400000	8500000	0	146462	African
chr09	8400000	8500000	0	342636	Mediterranian
chr09	8500000	8600000	8	110373	African
chr09	8500000	8600000	19	261046	Mediterranian
chr09	8600000	8700000	0	26031	African
chr09	8600000	8700000	0	60491	Mediterranian
chr09	8700000	8800000	0	161595	African
chr09	8700000	8800000	4	379990	Mediterranian
chr09	8800000	8900000	14	46249	African
chr09	8800000	8900000	38	108673	Mediterranian
chr09	8900000	9000000	16	204387	African
chr09	8900000	9000000	42	484700	Mediterranian
chr09	9000000	9100000	9	137183	African
chr09	9000000	9100000	9	322376	Mediterranian
chr09	9100000	9200000	37	7459	African
chr09	9100000	9200000	74	17361	Mediterranian
chr09	9200000	9300000	15	181905	African
chr09	9200000	9300000	48	433238	Mediterranian
chr09	9300000	9400000	28	121667	African
chr09	9300000	9400000	53	286314	Mediterranian
chr09	9400000	9500000	0	143794	African
chr09	9400000	9500000	0	340548	Mediterranian
chr09	9500000	9600000	0	23742	African
chr09	9500000	9600000	0	55384	Mediterranian
chr09	9600000	9700000	4	38438	African
chr09	9600000	9700000	8	90418	Mediterranian
chr09	9700000	9800000	5	99036	African
chr09	9700000	9800000	9	232552	Mediterranian
chr09	9800000	9900000	24	428003	African
chr09	9800000	9900000	54	1088144	Mediterranian
chr09	9900000	10000000	0	267056	African
chr09	9900000	10000000	12	655854	Mediterranian
chr09	10000000	10100000	9	206822	African
chr09	10000000	10100000	25	489918	Mediterranian
chr09	10100000	10200000	22	143015	African
chr09	10100000	10200000	75	336954	Mediterranian
chr09	10200000	10300000	8	123809	African
chr09	10200000	10300000	22	291378	Mediterranian
chr09	10300000	10400000	0	15040	African
chr09	10300000	10400000	3	35484	Mediterranian
chr09	10400000	10500000	42	124095	African
chr09	10400000	10500000	112	290369	Mediterranian
chr09	10500000	10600000	41	264179	African
chr09	10500000	10600000	126	622711	Mediterranian
chr09	10600000	10700000	0	146823	African
chr09	10600000	10700000	0	348227	Mediterranian
chr09	10700000	10800000	38	227668	African
chr09	10700000	10800000	102	539109	Mediterranian
chr09	10800000	10900000	88	125225	African
chr09	10800000	10900000	257	294917	Mediterranian
chr09	10900000	11000000	80	168805	African
chr09	10900000	11000000	198	396619	Mediterranian
chr09	11000000	11100000	3	7860	African
chr09	11000000	11100000	7	18764	Mediterranian
chr09	11100000	11200000	2	12784	African
chr09	11100000	11200000	16	31665	Mediterranian
chr09	11200000	11300000	0	19510	African
chr09	11200000	11300000	0	47575	Mediterranian
chr09	11300000	11400000	0	2850	African
chr09	11300000	11400000	0	6626	Mediterranian
chr09	11400000	11449226	0	0	African
chr09	11400000	11449226	0	0	Mediterranian
chr10	0	100000	0	327775	African
chr10	0	100000	0	876741	Mediterranian
chr10	100000	200000	0	28519	African
chr10	100000	200000	5	68245	Mediterranian
chr10	200000	300000	3	1313	African
chr10	200000	300000	14	3328	Mediterranian
chr10	300000	400000	0	0	African
chr10	300000	400000	0	0	Mediterranian
chr10	400000	500000	0	0	African
chr10	400000	500000	0	0	Mediterranian
chr10	500000	600000	31	2525	African
chr10	500000	600000	79	6707	Mediterranian
chr10	600000	700000	30	5641	African
chr10	600000	700000	90	13902	Mediterranian
chr10	700000	800000	0	0	African
chr10	700000	800000	0	0	Mediterranian
chr10	800000	900000	34	66468	African
chr10	800000	900000	83	167972	Mediterranian
chr10	900000	1000000	66	65029	African
chr10	900000	1000000	166	157125	Mediterranian
chr10	1000000	1100000	23	7733	African
chr10	1000000	1100000	42	18292	Mediterranian
chr10	1100000	1200000	18	34952	African
chr10	1100000	1200000	47	82530	Mediterranian
chr10	1200000	1300000	4	142020	African
chr10	1200000	1300000	6	343073	Mediterranian
chr10	1300000	1400000	4	123204	African
chr10	1300000	1400000	9	302002	Mediterranian
chr10	1400000	1500000	25	156645	African
chr10	1400000	1500000	81	369227	Mediterranian
chr10	1500000	1600000	3	121356	African
chr10	1500000	1600000	4	284815	Mediterranian
chr10	1600000	1700000	18	4733	African
chr10	1600000	1700000	48	11372	Mediterranian
chr10	1700000	1800000	0	35378	African
chr10	1700000	1800000	0	85782	Mediterranian
chr10	1800000	1900000	0	0	African
chr10	1800000	1900000	0	0	Mediterranian
chr10	1900000	2000000	0	0	African
chr10	1900000	2000000	0	0	Mediterranian
chr10	2000000	2100000	0	0	African
chr10	2000000	2100000	0	0	Mediterranian
chr10	2100000	2200000	0	0	African
chr10	2100000	2200000	0	0	Mediterranian
chr10	2200000	2300000	0	61373	African
chr10	2200000	2300000	0	143633	Mediterranian
chr10	2300000	2400000	0	10064	African
chr10	2300000	2400000	0	23696	Mediterranian
chr10	2400000	2500000	0	26118	African
chr10	2400000	2500000	4	63350	Mediterranian
chr10	2500000	2600000	4	62250	African
chr10	2500000	2600000	24	146435	Mediterranian
chr10	2600000	2700000	8	103764	African
chr10	2600000	2700000	36	244454	Mediterranian
chr10	2700000	2800000	0	40858	African
chr10	2700000	2800000	8	95691	Mediterranian
chr10	2800000	2900000	3	84439	African
chr10	2800000	2900000	12	198090	Mediterranian
chr10	2900000	3000000	0	46501	African
chr10	2900000	3000000	2	109340	Mediterranian
chr10	3000000	3100000	2	53300	African
chr10	3000000	3100000	0	124785	Mediterranian
chr10	3100000	3200000	2	36355	African
chr10	3100000	3200000	0	89984	Mediterranian
chr10	3200000	3300000	0	188137	African
chr10	3200000	3300000	0	446537	Mediterranian
chr10	3300000	3400000	0	221427	African
chr10	3300000	3400000	5	520051	Mediterranian
chr10	3400000	3500000	0	246599	African
chr10	3400000	3500000	4	583990	Mediterranian
chr10	3500000	3600000	7	84780	African
chr10	3500000	3600000	20	197897	Mediterranian
chr10	3600000	3700000	4	215795	African
chr10	3600000	3700000	2	510052	Mediterranian
chr10	3700000	3800000	0	62644	African
chr10	3700000	3800000	0	148990	Mediterranian
chr10	3800000	3900000	0	51641	African
chr10	3800000	3900000	0	124324	Mediterranian
chr10	3900000	4000000	0	190320	African
chr10	3900000	4000000	0	448271	Mediterranian
chr10	4000000	4100000	0	14648	African
chr10	4000000	4100000	0	34079	Mediterranian
chr10	4100000	4200000	8	75243	African
chr10	4100000	4200000	45	175887	Mediterranian
chr10	4200000	4300000	0	22776	African
chr10	4200000	4300000	0	53881	Mediterranian
chr10	4300000	4400000	4	66733	African
chr10	4300000	4400000	20	156805	Mediterranian
chr10	4400000	4500000	2	88217	African
chr10	4400000	4500000	0	208923	Mediterranian
chr10	4500000	4600000	18	171399	African
chr10	4500000	4600000	36	400853	Mediterranian
chr10	4600000	4700000	0	4560	African
chr10	4600000	4700000	0	10638	Mediterranian
chr10	4700000	4800000	0	18255	African
chr10	4700000	4800000	0	42649	Mediterranian
chr10	4800000	4900000	0	40434	African
chr10	4800000	4900000	8	100425	Mediterranian
chr10	4900000	5000000	0	148263	African
chr10	4900000	5000000	0	350516	Mediterranian
chr10	5000000	5100000	0	209876	African
chr10	5000000	5100000	2	501999	Mediterranian
chr10	5100000	5200000	0	45407	African
chr10	5100000	5200000	0	106044	Mediterranian
chr10	5200000	5300000	17	80435	African
chr10	5200000	5300000	54	205886	Mediterranian
chr10	5300000	5400000	4	7806	African
chr10	5300000	5400000	9	18611	Mediterranian
chr10	5400000	5500000	0	23760	African
chr10	5400000	5500000	0	55500	Mediterranian
chr10	5500000	5600000	0	31357	African
chr10	5500000	5600000	0	73412	Mediterranian
chr10	5600000	5700000	0	105283	African
chr10	5600000	5700000	0	247042	Mediterranian
chr10	5700000	5800000	28	147336	African
chr10	5700000	5800000	71	351936	Mediterranian
chr10	5800000	5900000	0	83269	African
chr10	5800000	5900000	15	199903	Mediterranian
chr10	5900000	6000000	13	72642	African
chr10	5900000	6000000	72	166211	Mediterranian
chr10	6000000	6100000	7	126586	African
chr10	6000000	6100000	60	296594	Mediterranian
chr10	6100000	6200000	24	153558	African
chr10	6100000	6200000	62	361006	Mediterranian
chr10	6200000	6300000	25	158733	African
chr10	6200000	6300000	116	385414	Mediterranian
chr10	6300000	6400000	2	79188	African
chr10	6300000	6400000	0	185568	Mediterranian
chr10	6400000	6500000	15	124336	African
chr10	6400000	6500000	43	295447	Mediterranian
chr10	6500000	6600000	3	132870	African
chr10	6500000	6600000	4	312947	Mediterranian
chr10	6600000	6700000	10	88473	African
chr10	6600000	6700000	28	239901	Mediterranian
chr10	6700000	6800000	37	305560	African
chr10	6700000	6800000	94	718004	Mediterranian
chr10	6800000	6900000	0	104270	African
chr10	6800000	6900000	2	245860	Mediterranian
chr10	6900000	7000000	8	253029	African
chr10	6900000	7000000	27	600379	Mediterranian
chr10	7000000	7100000	0	202745	African
chr10	7000000	7100000	2	476559	Mediterranian
chr10	7100000	7200000	24	26938	African
chr10	7100000	7200000	56	63075	Mediterranian
chr10	7200000	7300000	0	12853	African
chr10	7200000	7300000	0	29952	Mediterranian
chr10	7300000	7400000	36	54539	African
chr10	7300000	7400000	78	130565	Mediterranian
chr10	7400000	7500000	15	102981	African
chr10	7400000	7500000	52	244175	Mediterranian
chr10	7500000	7600000	15	106070	African
chr10	7500000	7600000	22	248787	Mediterranian
chr10	7600000	7700000	0	20519	African
chr10	7600000	7700000	0	48272	Mediterranian
chr10	7700000	7800000	24	26289	African
chr10	7700000	7800000	54	63416	Mediterranian
chr10	7800000	7900000	24	41299	African
chr10	7800000	7900000	72	96313	Mediterranian
chr10	7900000	8000000	2	193679	African
chr10	7900000	8000000	2	454708	Mediterranian
chr10	8000000	8100000	16	10932	African
chr10	8000000	8100000	42	25921	Mediterranian
chr10	8100000	8200000	3	106338	African
chr10	8100000	8200000	6	248566	Mediterranian
chr10	8200000	8300000	0	67582	African
chr10	8200000	8300000	4	158266	Mediterranian
chr10	8300000	8400000	5	95218	African
chr10	8300000	8400000	38	222927	Mediterranian
chr10	8400000	8500000	2	125075	African
chr10	8400000	8500000	0	291018	Mediterranian
chr10	8500000	8600000	0	40858	African
chr10	8500000	8600000	4	95674	Mediterranian
chr10	8600000	8700000	21	40667	African
chr10	8600000	8700000	66	100980	Mediterranian
chr10	8700000	8800000	15	115424	African
chr10	8700000	8800000	30	275102	Mediterranian
chr10	8800000	8900000	14	52923	African
chr10	8800000	8900000	27	124922	Mediterranian
chr10	8900000	9000000	0	0	African
chr10	8900000	9000000	0	0	Mediterranian
chr10	9000000	9100000	0	58415	African
chr10	9000000	9100000	4	137202	Mediterranian
chr10	9100000	9200000	54	240861	African
chr10	9100000	9200000	183	566036	Mediterranian
chr10	9200000	9300000	5	129858	African
chr10	9200000	9300000	20	309093	Mediterranian
chr10	9300000	9400000	0	17701	African
chr10	9300000	9400000	0	42086	Mediterranian
chr10	9400000	9500000	13	152469	African
chr10	9400000	9500000	53	371838	Mediterranian
chr10	9500000	9600000	25	36153	African
chr10	9500000	9600000	55	87218	Mediterranian
chr10	9600000	9700000	28	57920	African
chr10	9600000	9700000	48	135400	Mediterranian
chr10	9700000	9800000	3	130823	African
chr10	9700000	9800000	40	310627	Mediterranian
chr10	9800000	9900000	0	82683	African
chr10	9800000	9900000	0	194253	Mediterranian
chr10	9900000	10000000	0	9512	African
chr10	9900000	10000000	0	22168	Mediterranian
chr10	10000000	10100000	0	37244	African
chr10	10000000	10100000	0	86979	Mediterranian
chr10	10100000	10200000	0	0	African
chr10	10100000	10200000	0	0	Mediterranian
chr10	10200000	10300000	0	0	African
chr10	10200000	10300000	0	0	Mediterranian
chr10	10300000	10400000	20	20243	African
chr10	10300000	10400000	64	48226	Mediterranian
chr10	10400000	10500000	0	0	African
chr10	10400000	10500000	0	0	Mediterranian
chr10	10500000	10600000	0	20931	African
chr10	10500000	10600000	0	51438	Mediterranian
chr10	10600000	10700000	0	2075	African
chr10	10600000	10700000	0	3153	Mediterranian
chr10	10700000	10800000	0	9479	African
chr10	10700000	10800000	0	22096	Mediterranian
chr10	10800000	10900000	0	0	African
chr10	10800000	10900000	0	0	Mediterranian
chr10	10900000	11000000	0	8730	African
chr10	10900000	11000000	0	20056	Mediterranian
chr10	11000000	11100000	0	0	African
chr10	11000000	11100000	0	0	Mediterranian
chr10	11100000	11200000	0	0	African
chr10	11100000	11200000	0	0	Mediterranian
chr10	11200000	11300000	2	4685	African
chr10	11200000	11300000	6	12702	Mediterranian
chr10	11300000	11400000	0	29825	African
chr10	11300000	11400000	0	73344	Mediterranian
chr10	11400000	11500000	7	10428	African
chr10	11400000	11500000	13	26106	Mediterranian
chr10	11500000	11600000	0	0	African
chr10	11500000	11600000	0	0	Mediterranian
chr10	11600000	11700000	0	2919	African
chr10	11600000	11700000	0	6627	Mediterranian
chr10	11700000	11800000	0	7701	African
chr10	11700000	11800000	0	17464	Mediterranian
chr10	11800000	11900000	0	2422	African
chr10	11800000	11900000	0	6619	Mediterranian
chr10	11900000	12000000	6	72608	African
chr10	11900000	12000000	42	177478	Mediterranian
chr10	12000000	12100000	0	0	African
chr10	12000000	12100000	0	0	Mediterranian
chr10	12100000	12200000	0	8715	African
chr10	12100000	12200000	0	20898	Mediterranian
chr10	12200000	12300000	0	0	African
chr10	12200000	12300000	0	0	Mediterranian
chr10	12300000	12400000	0	11436	African
chr10	12300000	12400000	0	26704	Mediterranian
chr10	12400000	12500000	0	0	African
chr10	12400000	12500000	0	0	Mediterranian
chr10	12500000	12593783	0	8374	African
chr10	12500000	12593783	0	19754	Mediterranian
chr11	0	100000	0	2992	African
chr11	0	100000	0	6997	Mediterranian
chr11	100000	200000	0	2849	African
chr11	100000	200000	0	6886	Mediterranian
chr11	200000	300000	0	163713	African
chr11	200000	300000	2	444078	Mediterranian
chr11	300000	400000	0	0	African
chr11	300000	400000	0	0	Mediterranian
chr11	400000	500000	0	258911	African
chr11	400000	500000	0	690021	Mediterranian
chr11	500000	600000	0	51767	African
chr11	500000	600000	0	133823	Mediterranian
chr11	600000	700000	0	43494	African
chr11	600000	700000	0	103684	Mediterranian
chr11	700000	800000	0	0	African
chr11	700000	800000	0	0	Mediterranian
chr11	800000	900000	20	9250	African
chr11	800000	900000	23	20659	Mediterranian
chr11	900000	1000000	6	3640	African
chr11	900000	1000000	13	8487	Mediterranian
chr11	1000000	1100000	39	3535	African
chr11	1000000	1100000	87	8419	Mediterranian
chr11	1100000	1200000	8	2124	African
chr11	1100000	1200000	15	5627	Mediterranian
chr11	1200000	1300000	0	0	African
